bioguideid,congress,introducedDate,actionDate,text,number,policyArea,title,type,url
I000024,109,2005-05-12,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/745?format=json
I000024,109,2005-05-09,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/605?format=json
I000024,109,2005-04-26,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/567?format=json
I000024,109,2005-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/302?format=json
I000024,109,2005-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/300?format=json
I000024,109,2005-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/304?format=json
I000024,109,2005-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/298?format=json
I000024,109,2005-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/306?format=json
I000024,109,2005-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/296?format=json
I000024,109,2005-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/297?format=json
I000024,109,2005-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/303?format=json
I000024,109,2005-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/295?format=json
I000024,109,2005-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/305?format=json
I000024,109,2005-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/294?format=json
I000024,109,2005-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/307?format=json
I000024,109,2005-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/299?format=json
I000024,109,2005-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/301?format=json
I000024,109,2005-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/293?format=json
I000024,109,2006-12-07,blah,blha,4101,blah,Stormwater Enforcement and Permitting Act of 2006,S,https://api.congress.gov/v3/bill/109/s/4101?format=json
I000024,109,2006-11-16,blah,blha,4062,blah,Fiscal Responsibility Act of 2006,S,https://api.congress.gov/v3/bill/109/s/4062?format=json
I000024,109,2006-11-14,blah,blha,4048,blah,Exit the OECD Act of 2006,S,https://api.congress.gov/v3/bill/109/s/4048?format=json
I000024,109,2006-09-29,blah,blha,4041,blah,Child Medication Safety Act of 2006,S,https://api.congress.gov/v3/bill/109/s/4041?format=json
I000024,109,2006-09-29,blah,blha,4023,blah,McGee Creek Project Pipeline and Associated Facilities Conveyance Act,S,https://api.congress.gov/v3/bill/109/s/4023?format=json
I000024,109,2006-09-27,blah,blha,3957,blah,Religious Freedom Act of 2006,S,https://api.congress.gov/v3/bill/109/s/3957?format=json
I000024,109,2006-09-25,blah,blha,3933,blah,A bill to extend the generalized system of preferences.,S,https://api.congress.gov/v3/bill/109/s/3933?format=json
I000024,109,2006-09-08,blah,blha,3879,blah,Convention on Supplementary Compensation for Nuclear Damage Contingent Cost Allocation Act,S,https://api.congress.gov/v3/bill/109/s/3879?format=json
I000024,109,2006-09-08,blah,blha,3880,blah,Animal Enterprise Terrorism Act,S,https://api.congress.gov/v3/bill/109/s/3880?format=json
I000024,109,2006-09-07,blah,blha,3868,blah,Clean Air Attainment Enforcement Act,S,https://api.congress.gov/v3/bill/109/s/3868?format=json
I000024,109,2006-08-03,blah,blha,3828,blah,National Language Act of 2006,S,https://api.congress.gov/v3/bill/109/s/3828?format=json
I000024,109,2006-09-06,blah,blha,3845,blah,"A bill to designate the facility of the United States Postal Service located at 301 Commerce Street in Commerce, Oklahoma, as the ""Mickey Mantle Post Office Building"".",S,https://api.congress.gov/v3/bill/109/s/3845?format=json
I000024,109,2006-07-20,blah,blha,3697,blah,Medicare Health Savings Accounts Act of 2006,S,https://api.congress.gov/v3/bill/109/s/3697?format=json
I000024,109,2006-07-11,blah,blha,3633,blah,Protection against United Nations Taxation Act of 2006,S,https://api.congress.gov/v3/bill/109/s/3633?format=json
I000024,109,2006-06-29,blah,blha,3619,blah,A bill to provide for a feasibility study of alternatives to augment the water supplies of the Central Oklahoma Master Conservancy District and cities served by the District.,S,https://api.congress.gov/v3/bill/109/s/3619?format=json
I000024,109,2006-06-29,blah,blha,3617,blah,North American Wetlands Conservation Reauthorization Act of 2006,S,https://api.congress.gov/v3/bill/109/s/3617?format=json
I000024,109,2006-05-15,blah,blha,2800,blah,"A bill to designate the Department of Veterans Affairs Outpatient Clinic in Tulsa, Oklahoma, as the ""Ernest Childers Department of Veterans Affairs Outpatient Clinic"".",S,https://api.congress.gov/v3/bill/109/s/2800?format=json
I000024,109,2006-05-10,blah,blha,2781,blah,Wastewater Treatment Works Security Act of 2006,S,https://api.congress.gov/v3/bill/109/s/2781?format=json
I000024,109,2006-05-10,blah,blha,2779,blah,Respect for America's Fallen Heroes Act,S,https://api.congress.gov/v3/bill/109/s/2779?format=json
I000024,109,2006-04-07,blah,blha,2610,blah,"A bill to enhance the management and disposal of spent nuclear fuel and high-level radioactive waste, and for other purposes.",S,https://api.congress.gov/v3/bill/109/s/2610?format=json
I000024,109,2005-12-21,blah,blha,2161,blah,Small System Safe Drinking Water Act of 2005,S,https://api.congress.gov/v3/bill/109/s/2161?format=json
I000024,109,2005-11-16,blah,blha,2023,blah,"A bill to amend the Oil Pollution Act of 1990 to improve that Act, and for other purposes.",S,https://api.congress.gov/v3/bill/109/s/2023?format=json
I000024,109,2005-11-14,blah,blha,2006,blah,A bill to provide for recovery efforts relating to Hurricanes Katrina and Rita for Corps of Engineers projects.,S,https://api.congress.gov/v3/bill/109/s/2006?format=json
I000024,109,2005-10-27,blah,blha,1926,blah,Animal Enterprise Terrorism Act,S,https://api.congress.gov/v3/bill/109/s/1926?format=json
I000024,109,2005-10-19,blah,blha,1894,blah,Fair Access Foster Care Act of 2005,S,https://api.congress.gov/v3/bill/109/s/1894?format=json
I000024,109,2005-10-17,blah,blha,1869,blah,Coastal Barrier Resources Reauthorization Act of 2005,S,https://api.congress.gov/v3/bill/109/s/1869?format=json
I000024,109,2005-10-06,blah,blha,1832,blah,Fort Reno Mineral Leasing Act,S,https://api.congress.gov/v3/bill/109/s/1832?format=json
I000024,109,2005-10-05,blah,blha,1820,blah,"A bill to designate the facility of the United States Postal Service located at 6110 East 51st Place in Tulsa, Oklahoma, as the `Dewey F. Bartlett Post Office'.",S,https://api.congress.gov/v3/bill/109/s/1820?format=json
I000024,109,2005-09-29,blah,blha,1797,blah,Foreign Investment Security Act of 2005,S,https://api.congress.gov/v3/bill/109/s/1797?format=json
I000024,109,2005-09-26,blah,blha,1772,blah,Gas Petroleum Refiner Improvement and Community Empowerment Act,S,https://api.congress.gov/v3/bill/109/s/1772?format=json
I000024,109,2005-09-20,blah,blha,1728,blah,A bill to amend the Internal Revenue Code of 1986 to permanently extend the Indian employment credit and the depreciation rules for property used predominantly within an Indian reservation.,S,https://api.congress.gov/v3/bill/109/s/1728?format=json
I000024,109,2005-09-22,blah,blha,1754,blah,A bill to apply the Federal medical assistance percentage determined for a State for fiscal year 2005 for fiscal years 2006 through 2014.,S,https://api.congress.gov/v3/bill/109/s/1754?format=json
I000024,109,2005-09-15,blah,blha,1711,blah,A bill to allow the Administrator of the Environmental Protection Agency to waive or modify the application of certain requirements.,S,https://api.congress.gov/v3/bill/109/s/1711?format=json
I000024,109,2005-09-15,blah,blha,1709,blah,Gulf Coast Emergency Water Infrastructure Assistance Act,S,https://api.congress.gov/v3/bill/109/s/1709?format=json
I000024,109,2005-09-15,blah,blha,1708,blah,Emergency Lease Requirements Act of 2005,S,https://api.congress.gov/v3/bill/109/s/1708?format=json
I000024,109,2005-07-19,blah,blha,1425,blah,True Competition Act,S,https://api.congress.gov/v3/bill/109/s/1425?format=json
I000024,109,2005-07-18,blah,blha,1415,blah,Captive Wildlife Safety Technical Amendment Act of 2005,S,https://api.congress.gov/v3/bill/109/s/1415?format=json
I000024,109,2005-06-30,blah,blha,1340,blah,A bill to amend the Pittman-Robertson Wildlife Restoration Act to extend the date after which surplus funds in the wildlife restoration fund become available for apportionment.,S,https://api.congress.gov/v3/bill/109/s/1340?format=json
I000024,109,2005-06-30,blah,blha,1339,blah,Junior Duck Stamp Reauthorization Act of 2005,S,https://api.congress.gov/v3/bill/109/s/1339?format=json
I000024,109,2005-06-20,blah,blha,1269,blah,Pest Management and Fire Suppression Flexibility Act,S,https://api.congress.gov/v3/bill/109/s/1269?format=json
I000024,109,2005-06-08,blah,blha,1205,blah,Ratepayers Protection Act of 2005,S,https://api.congress.gov/v3/bill/109/s/1205?format=json
I000024,109,2005-05-13,blah,blha,1035,blah,Code Talkers Recognition Act,S,https://api.congress.gov/v3/bill/109/s/1035?format=json
I000024,109,2005-04-27,blah,blha,926,blah,Natural Gas Production Act of 2005,S,https://api.congress.gov/v3/bill/109/s/926?format=json
I000024,109,2005-04-20,blah,blha,864,blah,Nuclear Security Act of 2005,S,https://api.congress.gov/v3/bill/109/s/864?format=json
I000024,109,2005-04-18,blah,blha,830,blah,A bill to amend the Federal Water Pollution Control Act to insert a new definition relating to oil and gas exploration and production.,S,https://api.congress.gov/v3/bill/109/s/830?format=json
I000024,109,2005-04-18,blah,blha,837,blah,"A bill to amend the Safe Drinking Water Act to clarify the definition of the term ""underground injection"".",S,https://api.congress.gov/v3/bill/109/s/837?format=json
I000024,109,2005-04-13,blah,blha,775,blah,"A bill to designate the facility of the United States Postal Service located at 123 W. 7th Street in Holdenville, Oklahoma, as the ""Boone Pickens Post Office"".",S,https://api.congress.gov/v3/bill/109/s/775?format=json
I000024,109,2005-04-06,blah,blha,732,blah,"Safe, Accountable, Flexible, and Efficient Transportation Equity Act of 2005",S,https://api.congress.gov/v3/bill/109/s/732?format=json
I000024,109,2005-02-02,blah,blha,260,blah,Partners for Fish and Wildlife Act,S,https://api.congress.gov/v3/bill/109/s/260?format=json
I000024,109,2005-01-26,blah,blha,189,blah,A bill to amend the Head Start Act to require parental consent for nonemergency intrusive physical examinations.,S,https://api.congress.gov/v3/bill/109/s/189?format=json
I000024,109,2005-01-24,blah,blha,131,blah,Clear Skies Act of 2005,S,https://api.congress.gov/v3/bill/109/s/131?format=json
I000024,109,2005-01-24,blah,blha,65,blah,A bill to amend the age restrictions for pilots.,S,https://api.congress.gov/v3/bill/109/s/65?format=json
I000024,109,2005-01-24,blah,blha,96,blah,Flu Vaccine Incentive Act of 2005,S,https://api.congress.gov/v3/bill/109/s/96?format=json
I000024,109,2006-09-29,blah,blha,596,blah,"A resolution designating Tuesday, October 10, 2006, as ""National Firefighter Appreciation Day"" to honor and celebrate the firefighters of the United States.",SRES,https://api.congress.gov/v3/bill/109/sres/596?format=json
I000024,109,2006-09-08,blah,blha,563,blah,"A resolution designating September 13, 2006, as ""National Celiac Disease Awareness Day"".",SRES,https://api.congress.gov/v3/bill/109/sres/563?format=json
I000024,109,2006-06-14,blah,blha,512,blah,"A resolution celebrating the 231st birthday of the Army and commending the men and women of the Army as exceptional individuals who live by the values of loyalty, duty, and selfless service.",SRES,https://api.congress.gov/v3/bill/109/sres/512?format=json
I000024,109,2006-05-11,blah,blha,475,blah,"A resolution proclaiming the week of May 21 through May 27, 2006, as ""National Public Works Week"".",SRES,https://api.congress.gov/v3/bill/109/sres/475?format=json
I000024,109,2006-04-04,blah,blha,423,blah,"A resolution designating April 8, 2006, as ""National Cushing's Syndrome Awareness Day"".",SRES,https://api.congress.gov/v3/bill/109/sres/423?format=json
I000024,109,2006-04-05,blah,blha,427,blah,A resolution commemorating the 50th Anniversary of the Interstate System.,SRES,https://api.congress.gov/v3/bill/109/sres/427?format=json
I000024,109,2006-02-02,blah,blha,366,blah,"A resolution affirming the importance of increased international action and a national week of prayer for the Ugandan victims of Joseph Kony's Lord's Resistance Army, and expressing the sense of the Senate that Sudan, Uganda, and the international community bring justice and humanitarian assistance to Northern Uganda and that February 2 through 9, 2006 should be designated as a national week of prayer and reflection for the people of Uganda.",SRES,https://api.congress.gov/v3/bill/109/sres/366?format=json
I000024,109,2005-05-10,blah,blha,135,blah,A resolution congratulating the National Asphalt Pavement Association on its 50th anniversary and recognizing the contributions of members of the Association to the United States.,SRES,https://api.congress.gov/v3/bill/109/sres/135?format=json
I000024,109,2005-05-26,blah,blha,159,blah,A resolution recognizing the 50th anniversary of the Oklahoma Independent Petroleum Association and its members vital contribution to the oil and gas industry of the United States.,SRES,https://api.congress.gov/v3/bill/109/sres/159?format=json
I000024,109,2005-04-05,blah,blha,96,blah,A resolution commemorating the tenth anniversary of the attack on the Alfred P. Murrah Federal Building.,SRES,https://api.congress.gov/v3/bill/109/sres/96?format=json
I000024,109,2005-04-14,blah,blha,110,blah,A resolution commending Oklahoma State University's wrestling team for winning the 2005 National Collegiate Athletic Association Division I Wrestling Championship.,SRES,https://api.congress.gov/v3/bill/109/sres/110?format=json
I000024,109,2005-04-14,blah,blha,109,blah,A resolution commending the University of Oklahoma Sooners men's gymnastics team for winning the National Collegiate Athletic Association Division I Mens' Gymnastics Championship.,SRES,https://api.congress.gov/v3/bill/109/sres/109?format=json
I000024,109,2005-02-17,blah,blha,61,blah,A resolution recognizing the National Ready Mixed Concrete Association on its 75th anniversary and its members' vital contributions to the infrastructure of the United States.,SRES,https://api.congress.gov/v3/bill/109/sres/61?format=json
I000024,109,2005-01-26,blah,blha,17,blah,An original resolution authorizing expenditures by the Committee on Environment and Public Works.,SRES,https://api.congress.gov/v3/bill/109/sres/17?format=json
I000024,114,2015-07-27,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/2532?format=json
I000024,114,2015-06-04,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/1728?format=json
I000024,114,2015-06-03,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/1536?format=json
I000024,114,2015-05-18,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/1312?format=json
I000024,114,2015-03-26,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/1088?format=json
I000024,114,2015-03-24,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/496?format=json
I000024,114,2015-03-24,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/372?format=json
I000024,114,2015-03-24,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/380?format=json
I000024,114,2015-03-24,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/376?format=json
I000024,114,2015-03-24,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/384?format=json
I000024,114,2015-03-10,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/276?format=json
I000024,114,2015-04-15,blah,blha,948,blah,A bill to amend the Internal Revenue Code of 1986 to eliminate the taxable income limit on percentage depletion for oil and natural gas produced from marginal properties.,S,https://api.congress.gov/v3/bill/114/s/948?format=json
I000024,114,2015-03-19,blah,blha,828,blah,Fracturing Regulations are Effective in State Hands Act,S,https://api.congress.gov/v3/bill/114/s/828?format=json
I000024,111,2010-12-19,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/4873?format=json
I000024,111,2010-12-17,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/4833?format=json
I000024,111,2010-09-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/4640?format=json
I000024,111,2010-09-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/4628?format=json
I000024,111,2010-09-20,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/4623?format=json
I000024,111,2010-09-20,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/4624?format=json
I000024,111,2010-09-20,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/4622?format=json
I000024,111,2010-09-20,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/4625?format=json
I000024,111,2010-06-08,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/4314?format=json
I000024,111,2010-05-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/3888?format=json
I000024,111,2010-03-24,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/3588?format=json
I000024,111,2010-03-23,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/3565?format=json
I000024,111,2010-03-17,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/3549?format=json
I000024,111,2010-03-17,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/3544?format=json
I000024,111,2010-03-10,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/3465?format=json
I000024,111,2010-03-10,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/3464?format=json
I000024,111,2009-12-08,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/3053?format=json
I000024,111,2009-11-10,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/2774?format=json
I000024,111,2009-11-09,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/2758?format=json
I000024,111,2009-10-01,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/2619?format=json
I000024,111,2009-10-01,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/2618?format=json
I000024,111,2009-09-25,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/2557?format=json
I000024,111,2009-09-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/2445?format=json
I000024,111,2009-07-23,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/1798?format=json
I000024,111,2009-07-23,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/1800?format=json
I000024,111,2009-07-23,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/1803?format=json
I000024,111,2009-07-23,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/1794?format=json
I000024,111,2009-07-22,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/1743?format=json
I000024,111,2009-07-22,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/1695?format=json
I000024,111,2009-07-22,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/1692?format=json
I000024,111,2009-07-22,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/1690?format=json
I000024,111,2009-07-22,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/1693?format=json
I000024,111,2009-07-22,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/1691?format=json
I000024,111,2009-07-22,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/1694?format=json
I000024,111,2009-07-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/1652?format=json
I000024,111,2009-07-15,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/1559?format=json
I000024,111,2009-07-14,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/1529?format=json
I000024,111,2009-07-13,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/1499?format=json
I000024,111,2009-07-13,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/1497?format=json
I000024,111,2009-07-13,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/1498?format=json
I000024,111,2009-06-17,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/1322?format=json
I000024,111,2009-05-19,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/1132?format=json
I000024,111,2009-05-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/1044?format=json
I000024,111,2009-04-22,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/996?format=json
I000024,111,2009-04-22,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/992?format=json
I000024,111,2009-04-01,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/865?format=json
I000024,111,2009-03-31,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/744?format=json
I000024,111,2009-03-31,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/742?format=json
I000024,111,2009-03-31,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/745?format=json
I000024,111,2009-03-31,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/743?format=json
I000024,111,2009-03-04,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/659?format=json
I000024,111,2009-03-03,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/613?format=json
I000024,111,2009-02-05,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/374?format=json
I000024,111,2009-02-04,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/262?format=json
I000024,111,2009-02-04,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/267?format=json
I000024,111,2009-02-03,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/198?format=json
I000024,111,2009-02-03,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/188?format=json
I000024,111,2009-02-03,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/163?format=json
I000024,111,2009-02-03,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/130?format=json
I000024,111,2009-02-03,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/111/samdt/115?format=json
I000024,111,2010-11-15,blah,blha,3939,blah,Earmark Reform and Federal Spending Transparency and Accountability Act of 2011,S,https://api.congress.gov/v3/bill/111/s/3939?format=json
I000024,111,2010-08-05,blah,blha,3736,blah,A bill to amend the Clean Air Act to allow States to opt out of the corn ethanol portions of the renewable fuel standard.,S,https://api.congress.gov/v3/bill/111/s/3736?format=json
I000024,111,2010-08-05,blah,blha,3722,blah,Zimbabwe Sanctions Repeal Act of 2010,S,https://api.congress.gov/v3/bill/111/s/3722?format=json
I000024,111,2010-07-13,blah,blha,3573,blah,Lake Thunderbird Efficient Use Act of 2010,S,https://api.congress.gov/v3/bill/111/s/3573?format=json
I000024,111,2010-05-20,blah,blha,3388,blah,Service Member Second Amendment Protection Act of 2010,S,https://api.congress.gov/v3/bill/111/s/3388?format=json
I000024,111,2010-05-04,blah,blha,3296,blah,A bill to delay the implementation of certain final rules of the Environmental Protection Agency in States until accreditation classes are held in the States for a period of at least 1 year.,S,https://api.congress.gov/v3/bill/111/s/3296?format=json
I000024,111,2010-04-20,blah,blha,3230,blah,NEPA Certainty Act,S,https://api.congress.gov/v3/bill/111/s/3230?format=json
I000024,111,2010-03-09,blah,blha,3095,blah,Honest Expenditure Limitation Program Act of 2010,S,https://api.congress.gov/v3/bill/111/s/3095?format=json
I000024,111,2010-02-25,blah,blha,3038,blah,Small System Safe Drinking Water Act of 2010,S,https://api.congress.gov/v3/bill/111/s/3038?format=json
I000024,111,2009-10-29,blah,blha,2083,blah,A bill to suspend temporarily the duty on artificial flowers of manmade fibers assembled as swags.,S,https://api.congress.gov/v3/bill/111/s/2083?format=json
I000024,111,2009-10-29,blah,blha,2084,blah,A bill to suspend temporarily the duty on artificial flowers of manmade fibers assembled as wreaths.,S,https://api.congress.gov/v3/bill/111/s/2084?format=json
I000024,111,2009-10-29,blah,blha,2082,blah,A bill to suspend temporarily the duty on artificial flowers of manmade fibers assembled as floral sprays.,S,https://api.congress.gov/v3/bill/111/s/2082?format=json
I000024,111,2009-07-10,blah,blha,1443,blah,A bill to amend the Uniformed and Overseas Citizens Absentee Voting Act to modify State responsibilities under such Act.,S,https://api.congress.gov/v3/bill/111/s/1443?format=json
I000024,111,2009-06-11,blah,blha,1241,blah,A bill to amend Public Law 106-206 to direct the Secretary of the Interior and the Secretary of Agriculture to require annual permits and assess annual fees for commercial filming activities on Federal land for film crews of 5 persons or fewer.,S,https://api.congress.gov/v3/bill/111/s/1241?format=json
I000024,111,2009-06-08,blah,blha,1205,blah,"A bill to exempt guides for hire and other operators of uninspected vessels on Lake Texoma from Coast Guard and other regulations, and for other purposes.",S,https://api.congress.gov/v3/bill/111/s/1205?format=json
I000024,111,2009-05-06,blah,blha,992,blah,National Language Act of 2009,S,https://api.congress.gov/v3/bill/111/s/992?format=json
I000024,111,2009-05-06,blah,blha,991,blah,English Language Unity Act of 2009,S,https://api.congress.gov/v3/bill/111/s/991?format=json
I000024,111,2009-03-24,blah,blha,680,blah,A bill to limit Federal emergency economic assistance payments to certain recipients.,S,https://api.congress.gov/v3/bill/111/s/680?format=json
I000024,111,2009-03-19,blah,blha,639,blah,"A bill to amend the definition of commercial motor vehicle in section 31101 of title 49, United States Code, to exclude certain farm vehicles, and for other purposes.",S,https://api.congress.gov/v3/bill/111/s/639?format=json
I000024,111,2009-03-03,blah,blha,521,blah,TARP Oversight Enhancement Act,S,https://api.congress.gov/v3/bill/111/s/521?format=json
I000024,111,2009-02-12,blah,blha,430,blah,Economic Development Administration Reauthorization Act of 2009,S,https://api.congress.gov/v3/bill/111/s/430?format=json
I000024,111,2009-02-03,blah,blha,370,blah,Guantanamo Bay Detention Facility Safe Closure Act of 2009,S,https://api.congress.gov/v3/bill/111/s/370?format=json
I000024,111,2009-01-21,blah,blha,288,blah,A bill to amend the Internal Revenue Code of 1986 to permanently extend the depreciation rules for property used predominantly within an Indian reservation.,S,https://api.congress.gov/v3/bill/111/s/288?format=json
I000024,111,2009-01-21,blah,blha,287,blah,"A bill to amend the Internal Revenue Code of 1986 to provide for the full deduction allowable with respect to income attributable to domestic production activities, and for other purposes.",S,https://api.congress.gov/v3/bill/111/s/287?format=json
I000024,111,2009-01-21,blah,blha,290,blah,A bill to repeal a requirement with respect to the procurement and acquisition of alternative fuels.,S,https://api.congress.gov/v3/bill/111/s/290?format=json
I000024,111,2009-01-21,blah,blha,289,blah,A bill to amend the Internal Revenue Code of 1986 to eliminate the taxable income limit on percentage depletion for oil and natural gas produced from marginal properties.,S,https://api.congress.gov/v3/bill/111/s/289?format=json
I000024,111,2009-01-21,blah,blha,286,blah,Marginal Well Production Preservation and Enhancement Act,S,https://api.congress.gov/v3/bill/111/s/286?format=json
I000024,111,2009-01-09,blah,blha,192,blah,McGee Creek Project Pipeline and Associated Facilities Conveyance Act,S,https://api.congress.gov/v3/bill/111/s/192?format=json
I000024,111,2009-01-06,blah,blha,62,blah,Broadcaster Freedom Act of 2009,S,https://api.congress.gov/v3/bill/111/s/62?format=json
I000024,111,2009-01-06,blah,blha,64,blah,A bill to amend the Emergency Economic Stabilization Act to require approval by the Congress for certain expenditures for the Troubled Asset Relief Program.,S,https://api.congress.gov/v3/bill/111/s/64?format=json
I000024,111,2009-02-12,blah,blha,10,blah,A joint resolution supporting a base Defense Budget that at the very minimum matches 4 percent of gross domestic product.,SJRES,https://api.congress.gov/v3/bill/111/sjres/10?format=json
I000024,111,2010-09-15,blah,blha,624,blah,"A resolution honoring the members of the Army National Guard and Air National Guard of the State of Oklahoma for their service and sacrifice on behalf of the United States since September 11, 2001.",SRES,https://api.congress.gov/v3/bill/111/sres/624?format=json
I000024,111,2010-03-03,blah,blha,430,blah,"A resolution commending the members of the 45th Agri-Business Development Team of the Oklahoma National Guard, for their efforts to modernize agriculture and sustainable farming practices in Afghanistan and their dedication and service to the United States.",SRES,https://api.congress.gov/v3/bill/111/sres/430?format=json
I000024,111,2010-02-23,blah,blha,420,blah,"A resolution honoring the members of the Army National Guard and Air National Guard of the State of Oklahoma for their service and sacrifice on behalf of the United States since September 11, 2001.",SRES,https://api.congress.gov/v3/bill/111/sres/420?format=json
