164031,F000463,116,2019-06-13,2019-06-13,Read twice and referred to the Committee on Environment and Public Works.,1840,Environmental Protection,"A bill to establish certain requirements for the small refineries exemption of the renewable fuels provisions under the Clean Air Act, and for other purposes.",S,https://api.congress.gov/v3/bill/116/s/1840?format=json
164032,F000463,116,2020-12-17,2020-12-17,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",5046,Agriculture and Food,Rural Investment Act of 2020,S,https://api.congress.gov/v3/bill/116/s/5046?format=json
164033,F000463,116,2019-07-25,2020-08-14,Held at the desk.,2299,Transportation and Public Works,PIPES Act of 2020,S,https://api.congress.gov/v3/bill/116/s/2299?format=json
164034,F000463,116,2020-07-02,2020-11-16,Placed on Senate Legislative Calendar under General Orders. Calendar No. 589.,4162,Transportation and Public Works,AIR Act of 2020,S,https://api.congress.gov/v3/bill/116/s/4162?format=json
164035,F000463,116,2020-07-28,2020-08-06,Resolution agreed to in Senate without amendment and an amended preamble by Unanimous Consent. (text: CR S5346),659,Transportation and Public Works,"A resolution designating September 2020 as ""School Bus Safety Month"".",SRES,https://api.congress.gov/v3/bill/116/sres/659?format=json
164054,F000463,116,2019-07-25,2019-07-31,Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent. (text: CR 7/25/2019 S5112-5113),285,Transportation and Public Works,"A resolution designating September 2019 as ""School Bus Safety Month"".",SRES,https://api.congress.gov/v3/bill/116/sres/285?format=json
164055,F000463,116,2019-04-04,2019-04-04,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,1038,Transportation and Public Works,Build USA Infrastructure Act,S,https://api.congress.gov/v3/bill/116/s/1038?format=json
164056,F000463,116,2019-04-08,2019-04-08,"Read twice and referred to the Committee on Commerce, Science, and Transportation.",1062,Transportation and Public Works,Hammers' Law,S,https://api.congress.gov/v3/bill/116/s/1062?format=json
164057,F000463,115,2018-04-19,2018-07-09,Placed on Senate Legislative Calendar under General Orders. Calendar No. 505.,2717,Transportation and Public Works,Maritime Authorization and Enhancement Act for Fiscal Year 2019,S,https://api.congress.gov/v3/bill/115/s/2717?format=json
164058,F000463,115,2017-05-15,2017-05-15,"Read twice and referred to the Committee on Commerce, Science, and Transportation.",1119,Transportation and Public Works,Federal Maritime Commission Authorization Act of 2017,S,https://api.congress.gov/v3/bill/115/s/1119?format=json
164061,F000463,114,2015-02-12,2015-02-12,Read twice and referred to the Committee on Energy and Natural Resources.,479,Public Lands and Natural Resources,"A bill to amend the National Trails System Act to direct the Secretary of the Interior to conduct a study on the feasibility of designating the Chief Standing Bear National Historic Trail, and for...",S,https://api.congress.gov/v3/bill/114/s/479?format=json
164062,F000463,115,2017-05-11,2017-07-24,Placed on Senate Legislative Calendar under General Orders. Calendar No. 182.,1096,Transportation and Public Works,Maritime Administration Authorization and Enhancement Act for Fiscal Year 2018,S,https://api.congress.gov/v3/bill/115/s/1096?format=json
164084,F000463,113,2014-09-16,2014-09-16,"Read twice and referred to the Committee on Commerce, Science, and Transportation.",2817,"Science, Technology, Communications",Helping Innovation and Reviving Entrepreneurship Act of 2014,S,https://api.congress.gov/v3/bill/113/s/2817?format=json
164088,F000463,113,2014-07-10,2014-12-01,"By Senator Rockefeller from Committee on Commerce, Science, and Transportation filed written report. Report No. 113-280.",2583,"Science, Technology, Communications","Enhance Labeling, Accessing, and Branding of Electronic Licenses Act of 2014",S,https://api.congress.gov/v3/bill/113/s/2583?format=json
164104,F000463,115,2018-12-06,2018-12-06,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",3731,Housing and Community Development,BUILD Act,S,https://api.congress.gov/v3/bill/115/s/3731?format=json
164106,F000463,115,2018-02-13,2018-03-08,"Committee on Environment and Public Works Subcommittee on Superfund, Waste Management, and Regulatory Oversight. Hearings held. With printed Hearing: S.Hrg. 115-237.",2421,Environmental Protection,FARM Act,S,https://api.congress.gov/v3/bill/115/s/2421?format=json
164109,F000463,115,2018-08-01,2018-09-06,Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent.,603,Transportation and Public Works,"A resolution designating September 2018 as ""School Bus Safety Month"".",SRES,https://api.congress.gov/v3/bill/115/sres/603?format=json
164112,F000463,115,2017-06-28,2017-06-28,"Read twice and referred to the Committee on Commerce, Science, and Transportation.",1451,Transportation and Public Works,RAILS Act,S,https://api.congress.gov/v3/bill/115/s/1451?format=json
164121,F000463,115,2017-03-02,2017-06-14,Committee on Environment and Public Works. Hearings held. Hearings printed: S.Hrg. 115-71.,517,Environmental Protection,Consumer and Fuel Retailer Choice Act,S,https://api.congress.gov/v3/bill/115/s/517?format=json
164122,F000463,115,2017-03-21,2017-10-13,Referred to the Subcommittee on Environment.,692,Environmental Protection,Water Infrastructure Flexibility Act,S,https://api.congress.gov/v3/bill/115/s/692?format=json
164124,F000463,115,2017-06-13,2017-06-13,"Read twice and referred to the Committee on Commerce, Science, and Transportation.",1345,Transportation and Public Works,Transportation and Logistics Hiring Reform Act of 2017,S,https://api.congress.gov/v3/bill/115/s/1345?format=json
164128,F000463,115,2017-09-18,2017-09-18,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S5810; text: CR S5804)",260,Transportation and Public Works,"A resolution designating September 2017 as ""School Bus Safety Month"".",SRES,https://api.congress.gov/v3/bill/115/sres/260?format=json
164135,F000463,115,2017-05-23,2017-05-23,Read twice and referred to the Committee on Environment and Public Works.,1207,Environmental Protection,FUELS Act,S,https://api.congress.gov/v3/bill/115/s/1207?format=json
164137,F000463,115,2017-02-01,2017-02-01,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,271,Transportation and Public Works,Build USA Infrastructure Act,S,https://api.congress.gov/v3/bill/115/s/271?format=json
164142,F000463,114,2016-04-20,2016-12-09,"By Senator Thune from Committee on Commerce, Science, and Transportation filed written report. Report No. 114-402.",2829,Transportation and Public Works,Maritime Administration Authorization and Enhancement Act for Fiscal Year 2017,S,https://api.congress.gov/v3/bill/114/s/2829?format=json
164143,F000463,115,2017-01-12,2017-01-12,Referred to the Committee on Environment and Public Works.,12,Environmental Protection,"A resolution expressing the sense of the Senate that clean water is a national priority, and that the June 29, 2015, Waters of the United States Rule should be withdrawn or vacated.",SRES,https://api.congress.gov/v3/bill/115/sres/12?format=json
164146,F000463,114,2015-11-10,2016-06-22,Became Public Law No: 114-183.,2276,Transportation and Public Works,Protecting our Infrastructure of Pipelines and Enhancing Safety Act of 2016,S,https://api.congress.gov/v3/bill/114/s/2276?format=json
164147,F000463,114,2015-05-12,2015-06-18,Committee on Energy and Natural Resources Senate Subcommittee on Water and Power. Hearings held. With printed Hearing: S.Hrg. 114-399.,1291,Water Resources Development,A bill to authorize early repayment of obligations to the Bureau of Reclamation within the Northport Irrigation District in the State of Nebraska.,S,https://api.congress.gov/v3/bill/114/s/1291?format=json
164148,F000463,114,2016-05-26,2016-05-26,Read twice and referred to the Committee on Environment and Public Works.,2993,Environmental Protection,FUELS Act,S,https://api.congress.gov/v3/bill/114/s/2993?format=json
164156,F000463,114,2016-04-11,2016-04-11,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S1876; text as passed Senate: CR S1855)",417,Public Lands and Natural Resources,A resolution celebrating the 144th anniversary of Arbor Day.,SRES,https://api.congress.gov/v3/bill/114/sres/417?format=json
164157,F000463,114,2016-09-13,2016-09-13,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (considered: CR S5678; text as passed Senate: CR S5674)",557,Transportation and Public Works,"A resolution designating September 2016 as ""School Bus Safety Month"".",SRES,https://api.congress.gov/v3/bill/114/sres/557?format=json
164178,F000463,114,2015-06-24,2015-06-24,"Read twice and referred to the Committee on Commerce, Science, and Transportation.",1669,Transportation and Public Works,TRUCK Safety Reform Act,S,https://api.congress.gov/v3/bill/114/s/1669?format=json
164180,F000463,114,2015-05-13,2015-10-27,Placed on Senate Legislative Calendar under General Orders. Calendar No. 280.,1326,Transportation and Public Works,Maritime Administration Enhancement Act of 2015,S,https://api.congress.gov/v3/bill/114/s/1326?format=json
164181,F000463,114,2015-06-24,2015-06-24,Read twice and referred to the Committee on the Judiciary.,1672,Transportation and Public Works,Commercial Driver Act,S,https://api.congress.gov/v3/bill/114/s/1672?format=json
164183,F000463,114,2015-05-12,2015-05-12,Read twice and referred to the Committee on Finance.,1296,Transportation and Public Works,Build USA Act,S,https://api.congress.gov/v3/bill/114/s/1296?format=json
164184,F000463,114,2015-09-15,2015-09-15,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S6660; text as passed Senate: CR S6658)",256,Transportation and Public Works,"A resolution designating September 2015 as ""School Bus Safety Month"".",SRES,https://api.congress.gov/v3/bill/114/sres/256?format=json
164219,G000562,116,2020-06-04,2020-07-22,"Committee on Commerce, Science, and Transportation. Ordered to be reported with an amendment in the nature of a substitute favorably.",3891,"Science, Technology, Communications",Advancing Artificial Intelligence Research Act of 2020,S,https://api.congress.gov/v3/bill/116/s/3891?format=json
164223,G000562,116,2019-07-23,2019-07-23,"Read twice and referred to the Committee on Commerce, Science, and Transportation.",2223,"Science, Technology, Communications",AIRWAVES Act,S,https://api.congress.gov/v3/bill/116/s/2223?format=json
164225,G000562,116,2019-06-12,2019-06-12,Read twice and referred to the Committee on Foreign Relations.,1808,"Science, Technology, Communications",Hack Your State Department Act,S,https://api.congress.gov/v3/bill/116/s/1808?format=json
164228,G000562,115,2017-08-01,2017-08-01,"Read twice and referred to the Committee on Commerce, Science, and Transportation.",1682,"Science, Technology, Communications",AIRWAVES Act,S,https://api.congress.gov/v3/bill/115/s/1682?format=json
164230,G000562,116,2020-02-25,2020-03-04,Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held. With printed Hearing: S.Hrg. 116-367.,3331,Public Lands and Natural Resources,Rocky Mountain National Park Boundary Modification and Land Exchange Act,S,https://api.congress.gov/v3/bill/116/s/3331?format=json
164233,G000562,116,2019-06-05,2019-10-31,Committee on Energy and Natural Resources. Hearings held. Hearings printed: S.Hrg. 116-342.,1723,Public Lands and Natural Resources,Ski Area Fee Retention Act,S,https://api.congress.gov/v3/bill/116/s/1723?format=json
164235,G000562,116,2019-06-10,2019-06-26,Committee on Energy and Natural Resources Subcommittee on Water and Power. Hearings held. With printed Hearing: S.Hrg. 116-310.,1758,Water Resources Development,"A bill to extend a repayment contract relating to the Purgatoire River Water Conservancy District and to authorize the District to develop an excess capacity contract to offset repayment costs, an...",S,https://api.congress.gov/v3/bill/116/s/1758?format=json
164236,G000562,116,2019-06-20,2019-07-18,Committee on Energy and Natural Resources Senate Subcommittee on Water and Power. Hearings held. With printed Hearing: S.Hrg. 116-330.,1932,Water Resources Development,Drought Resiliency and Water Supply Infrastructure Act,S,https://api.congress.gov/v3/bill/116/s/1932?format=json
164237,G000562,116,2020-09-24,2020-09-24,Read twice and referred to the Committee on Environment and Public Works.,4701,Transportation and Public Works,Ports-to-Plains Highway Act of 2020,S,https://api.congress.gov/v3/bill/116/s/4701?format=json
164238,G000562,116,2019-03-04,2019-12-18,Placed on Senate Legislative Calendar under General Orders. Calendar No. 381.,641,Public Lands and Natural Resources,Yucca House National Monument Boundary Revision Act,S,https://api.congress.gov/v3/bill/116/s/641?format=json
164242,G000562,116,2019-03-25,2019-11-21,Placed on Senate Legislative Calendar under General Orders. Calendar No. 309.,860,Water Resources Development,Jackson Gulch Rehabilitation Project Modification Act,S,https://api.congress.gov/v3/bill/116/s/860?format=json
164243,G000562,116,2019-07-11,2019-10-24,Placed on Senate Legislative Calendar under General Orders. Calendar No. 267.,2095,Energy,Enhancing Grid Security through Public-Private Partnerships Act,S,https://api.congress.gov/v3/bill/116/s/2095?format=json
164244,G000562,116,2019-06-04,2019-09-24,Placed on Senate Legislative Calendar under General Orders. Calendar No. 219.,1706,Energy,Energy Savings Through Public-Private Partnerships Act of 2019,S,https://api.congress.gov/v3/bill/116/s/1706?format=json
164245,G000562,116,2019-03-25,2019-09-10,Placed on Senate Legislative Calendar under General Orders. Calendar No. 184.,859,Energy,RIVER Act,S,https://api.congress.gov/v3/bill/116/s/859?format=json
164250,G000562,116,2020-09-30,2020-09-30,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S5998; text: CR S5985)",735,Public Lands and Natural Resources,"A resolution designating September 29, 2020, as ""National Urban Wildlife Refuge Day"".",SRES,https://api.congress.gov/v3/bill/116/sres/735?format=json
164256,G000562,116,2020-02-13,2020-02-13,Read twice and referred to the Committee on Energy and Natural Resources.,3320,Public Lands and Natural Resources,Sangre de Cristo Wilderness Additions Act,S,https://api.congress.gov/v3/bill/116/s/3320?format=json
164258,G000562,116,2020-09-24,2020-09-24,"Read twice and referred to the Committee on Commerce, Science, and Transportation.",4700,"Science, Technology, Communications","A bill to establish a Center for Artificial Intelligence of the National Oceanic and Atmospheric Administration, and for other purposes.",S,https://api.congress.gov/v3/bill/116/s/4700?format=json
164259,G000562,116,2019-10-22,2020-10-17,Became Public Law No: 116-172.,2661,"Science, Technology, Communications",National Suicide Hotline Designation Act of 2020,S,https://api.congress.gov/v3/bill/116/s/2661?format=json
164262,G000562,115,2018-11-29,2018-11-29,Committee on Energy and Natural Resources Senate Subcommittee on Energy. Hearings held. With printed Hearing: S.Hrg. 115-534.,3676,Energy,Enhancing State Energy Security Planning and Emergency Preparedness Act of 2018,S,https://api.congress.gov/v3/bill/115/s/3676?format=json
164264,G000562,116,2020-07-23,2020-07-23,"Read twice and referred to the Committee on Commerce, Science, and Transportation.",4291,"Science, Technology, Communications",DEPLOY Broadband Act,S,https://api.congress.gov/v3/bill/116/s/4291?format=json
164267,G000562,116,2020-03-09,2020-03-10,Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 438.,3422,Public Lands and Natural Resources,Great American Outdoors Act,S,https://api.congress.gov/v3/bill/116/s/3422?format=json
164295,G000562,116,2019-12-17,2019-12-17,Read twice and referred to the Committee on Energy and Natural Resources.,3069,Public Lands and Natural Resources,Rocky Mountain National Park Ownership Correction Act,S,https://api.congress.gov/v3/bill/116/s/3069?format=json
164297,G000562,116,2019-12-17,2019-12-17,Read twice and referred to the Committee on Energy and Natural Resources.,3068,Public Lands and Natural Resources,Rocky Mountain National Park Boundary Modification Act,S,https://api.congress.gov/v3/bill/116/s/3068?format=json
164299,G000562,116,2019-11-14,2019-11-14,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S6614; text: CR S6611-6612)",424,Agriculture and Food,A resolution recognizing the 100th anniversary of the Colorado Farm Bureau Federation and celebrating the long history of the Colorado Farm Bureau Federation representing the farmers and ranchers ...,SRES,https://api.congress.gov/v3/bill/116/sres/424?format=json
164300,G000562,116,2019-09-24,2019-10-16,Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent. (text: 9/24/2019 CR S5666),324,Public Lands and Natural Resources,"A resolution designating September 29, 2019, as ""National Urban Wildlife Refuge Day"".",SRES,https://api.congress.gov/v3/bill/116/sres/324?format=json
164302,G000562,116,2019-07-31,2019-07-31,"Read twice and referred to the Committee on Commerce, Science, and Transportation.",2363,"Science, Technology, Communications",TOWER Infrastructure Deployment Act of 2019,S,https://api.congress.gov/v3/bill/116/s/2363?format=json
164312,G000562,115,2018-11-13,2018-11-13,Read twice and referred to the Committee on Energy and Natural Resources.,3613,Water Resources Development,Mancos Water Conservancy District Conveyance Act,S,https://api.congress.gov/v3/bill/115/s/3613?format=json
164315,G000562,116,2019-07-11,2019-10-22,Placed on Senate Legislative Calendar under General Orders. Calendar No. 256.,2094,Energy,Enhancing State Energy Security Planning and Emergency Preparedness Act of 2019,S,https://api.congress.gov/v3/bill/116/s/2094?format=json
164317,G000562,116,2019-01-08,2019-01-08,Read twice and referred to the Committee on Energy and Natural Resources.,36,Public Lands and Natural Resources,"Crags, Colorado Land Exchange Act",S,https://api.congress.gov/v3/bill/116/s/36?format=json
164320,G000562,116,2019-07-23,2019-07-23,"Read twice and referred to the Committee on Commerce, Science, and Transportation.",2213,Transportation and Public Works,Railroad Rehabilitation and Improvement Financing Equity Act,S,https://api.congress.gov/v3/bill/116/s/2213?format=json
164321,G000562,116,2019-01-08,2019-01-08,Read twice and referred to the Committee on Energy and Natural Resources.,37,Public Lands and Natural Resources,Bolts Ditch Access and Use Act,S,https://api.congress.gov/v3/bill/116/s/37?format=json
164332,G000562,115,2018-06-14,2018-06-14,Read twice and referred to the Committee on Energy and Natural Resources.,3069,Water Resources Development,Jackson Gulch Rehabilitation Project Modification Act,S,https://api.congress.gov/v3/bill/115/s/3069?format=json
164339,G000562,115,2018-11-29,2018-11-29,Read twice and referred to the Committee on Energy and Natural Resources.,3677,Energy,Enhancing Grid Security through Public-Private Partnerships Act,S,https://api.congress.gov/v3/bill/115/s/3677?format=json
164353,G000562,115,2018-05-16,2018-11-26,Placed on Senate Legislative Calendar under General Orders. Calendar No. 661.,2870,Public Lands and Natural Resources,Amache Study Act,S,https://api.congress.gov/v3/bill/115/s/2870?format=json
164354,G000562,116,2019-01-08,2019-01-08,Read twice and referred to the Committee on Energy and Natural Resources.,35,Public Lands and Natural Resources,Amache Study Act,S,https://api.congress.gov/v3/bill/116/s/35?format=json
164356,G000562,115,2018-12-06,2018-12-06,Read twice and referred to the Committee on Environment and Public Works.,3727,Environmental Protection,Good Samaritan Remediation of Orphan Hardrock Mines Act of 2018,S,https://api.congress.gov/v3/bill/115/s/3727?format=json
164361,G000562,116,2019-01-08,2019-01-08,Read twice and referred to the Committee on Energy and Natural Resources.,33,Public Lands and Natural Resources,"A bill to update the map of, and modify the maximum acreage available for inclusion in, the Florissant Fossil Beds National Monument.",S,https://api.congress.gov/v3/bill/116/s/33?format=json
164366,G000562,115,2018-03-06,2018-03-06,Read twice and referred to the Committee on Energy and Natural Resources.,2501,Public Lands and Natural Resources,Ski Area Fee Retention Act,S,https://api.congress.gov/v3/bill/115/s/2501?format=json
164369,G000562,116,2019-02-07,2019-02-07,"Read twice and referred to the Committee on Commerce, Science, and Transportation.",381,"Science, Technology, Communications",Space Resources Institute Act,S,https://api.congress.gov/v3/bill/116/s/381?format=json
164376,G000562,113,2014-07-10,2014-12-18,Became Public Law No: 113-263.,5057,Energy,EPS Service Parts Act of 2014,HR,https://api.congress.gov/v3/bill/113/hr/5057?format=json
164383,G000562,113,2014-04-01,2014-04-04,Referred to the Subcommittee on Public Lands and Environmental Regulation.,4353,Public Lands and Natural Resources,Shutdown Windfall Reimbursement Act,HR,https://api.congress.gov/v3/bill/113/hr/4353?format=json
164386,G000562,113,2013-11-21,2013-11-22,Referred to the Subcommittee on Energy and Power.,3587,Energy,Utility Energy Service Contracts Improvement Act of 2013,HR,https://api.congress.gov/v3/bill/113/hr/3587?format=json
164387,G000562,113,2013-09-25,2013-12-20,Read twice and referred to the Committee on Environment and Public Works.,3174,Transportation and Public Works,"To authorize the Secretary of Transportation to obligate funds for emergency relief projects arising from damage caused by severe weather events in 2013, and for other purposes.",HR,https://api.congress.gov/v3/bill/113/hr/3174?format=json
164390,G000562,113,2013-07-16,2014-11-19,"Placed on the Union Calendar, Calendar No. 467.",2689,Energy,Energy Savings Through Public-Private Partnerships Act of 2014,HR,https://api.congress.gov/v3/bill/113/hr/2689?format=json
164392,G000562,113,2013-06-06,2014-01-13,Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.,2279,Environmental Protection,Reducing Excessive Deadline Obligations Act of 2013,HR,https://api.congress.gov/v3/bill/113/hr/2279?format=json
164393,G000562,113,2013-04-15,2014-12-22,"Placed on the Union Calendar, Calendar No. 522.",1561,Public Lands and Natural Resources,"To authorize the Secretary of the Interior to make improvements to support facilities for National Historic Sites operated by the National Park Service, and for other purposes.",HR,https://api.congress.gov/v3/bill/113/hr/1561?format=json
164398,G000562,113,2014-03-06,2014-06-26,Received in the Senate.,6,Energy,Domestic Prosperity and Global Freedom Act,HR,https://api.congress.gov/v3/bill/113/hr/6?format=json
164399,G000562,113,2014-09-18,2014-09-18,Referred to the House Committee on the Budget.,737,Energy,Expressing the sense of the House of Representatives that performance-based contracts for energy savings are a budget-neutral means to support the Federal Government in reducing its energy consump...,HRES,https://api.congress.gov/v3/bill/113/hres/737?format=json
164408,G000562,112,2012-04-24,2012-07-10,Referred to the Subcommittee on Readiness.,4480,Energy,Domestic Energy and Jobs Act,HR,https://api.congress.gov/v3/bill/112/hr/4480?format=json
164409,G000562,112,2012-03-05,2012-03-09,Referred to the Subcommittee on Energy and Power.,4136,Energy,"To provide for the development of a plan to increase oil and gas production under oil and gas leases of Federal lands under the jurisdiction of the Secretary of Agriculture, the Secretary of Energ...",HR,https://api.congress.gov/v3/bill/112/hr/4136?format=json
164410,G000562,112,2011-05-26,2011-06-27,Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 86.,2021,Environmental Protection,Jobs and Energy Permitting Act of 2011,HR,https://api.congress.gov/v3/bill/112/hr/2021?format=json
164415,G000562,115,2017-11-28,2018-11-26,Placed on Senate Legislative Calendar under General Orders. Calendar No. 660.,2166,Public Lands and Natural Resources,Endangered Fish Recovery Programs Extension Act,S,https://api.congress.gov/v3/bill/115/s/2166?format=json
164417,G000562,116,2019-01-08,2019-01-08,Read twice and referred to the Committee on Energy and Natural Resources.,38,Public Lands and Natural Resources,Endangered Fish Recovery Programs Extension Act of 2019,S,https://api.congress.gov/v3/bill/116/s/38?format=json
164426,G000562,115,2017-05-04,2018-05-10,Placed on Senate Legislative Calendar under General Orders. Calendar No. 411.,1059,Energy,Responsible Disposal Reauthorization Act of 2017,S,https://api.congress.gov/v3/bill/115/s/1059?format=json
164459,G000562,115,2017-06-12,2018-05-21,Placed on Senate Legislative Calendar under General Orders. Calendar No. 417.,1336,Energy,RIVER Act,S,https://api.congress.gov/v3/bill/115/s/1336?format=json
164466,G000562,114,2016-09-12,2016-09-22,Committee on Energy and Natural Resources. Hearings held. Hearings printed: S.Hrg. 114-509.,3312,Energy,Responsible Disposal Reauthorization Act of 2016,S,https://api.congress.gov/v3/bill/114/s/3312?format=json
164471,G000562,115,2017-02-02,2017-05-03,Placed on Senate Legislative Calendar under General Orders. Calendar No. 52.,287,Public Lands and Natural Resources,"A bill to update the map of, and modify the maximum acreage available for inclusion in, the Florissant Fossil Beds National Monument.",S,https://api.congress.gov/v3/bill/115/s/287?format=json
164482,G000562,115,2017-01-23,2017-11-02,Became Public Law No: 115-78.,190,Energy,An act to provide for consideration of the extension under the Energy Policy and Conservation Act of nonapplication of No-Load Mode energy efficiency standards to certain security or life safety a...,S,https://api.congress.gov/v3/bill/115/s/190?format=json
164483,G000562,115,2017-05-02,2017-05-02,Read twice and referred to the Committee on Energy and Natural Resources.,1007,Public Lands and Natural Resources,Bureau of Land Management Headquarters Relocation Act,S,https://api.congress.gov/v3/bill/115/s/1007?format=json
164492,G000562,115,2017-01-30,2017-05-24,Placed on Senate Legislative Calendar under General Orders. Calendar No. 98.,239,Energy,Energy Savings Through Public-Private Partnerships Act of 2017,S,https://api.congress.gov/v3/bill/115/s/239?format=json
164494,G000562,115,2017-02-02,2017-06-07,Placed on Senate Legislative Calendar under General Orders. Calendar No. 119.,286,Public Lands and Natural Resources,Elkhorn Ranch and White River National Forest Conveyance Act,S,https://api.congress.gov/v3/bill/115/s/286?format=json
164499,G000562,115,2017-02-02,2017-05-09,Placed on Senate Legislative Calendar under General Orders. Calendar No. 66.,285,Public Lands and Natural Resources,Bolts Ditch Access and Use Act,S,https://api.congress.gov/v3/bill/115/s/285?format=json
164500,G000562,115,2017-02-02,2017-05-09,Placed on Senate Legislative Calendar under General Orders. Calendar No. 58.,280,Public Lands and Natural Resources,"Crags, Colorado Land Exchange Act",S,https://api.congress.gov/v3/bill/115/s/280?format=json
164505,G000562,114,2016-06-22,2017-01-06,Became Public Law No: 114-329.,3084,"Science, Technology, Communications",American Innovation and Competitiveness Act,S,https://api.congress.gov/v3/bill/114/s/3084?format=json
164506,G000562,114,2016-05-18,2016-05-18,Read twice and referred to the Committee on the Judiciary.,2950,Environmental Protection,Gold King ACT,S,https://api.congress.gov/v3/bill/114/s/2950?format=json
164512,G000562,114,2016-03-02,2016-09-15,Placed on Senate Legislative Calendar under General Orders. Calendar No. 630.,2616,Water Resources Development,"A bill to modify certain cost-sharing and revenue provisions relating to the Arkansas Valley Conduit, Colorado.",S,https://api.congress.gov/v3/bill/114/s/2616?format=json
164516,G000562,114,2016-06-06,2016-09-06,Placed on Senate Legislative Calendar under General Orders. Calendar No. 606.,3020,Public Lands and Natural Resources,"A bill to update the map of, and modify the maximum acreage available for inclusion in, the Florissant Fossil Beds National Monument.",S,https://api.congress.gov/v3/bill/114/s/3020?format=json
164518,G000562,114,2016-02-09,2016-09-06,Placed on Senate Legislative Calendar under General Orders. Calendar No. 600.,2524,Public Lands and Natural Resources,Bolts Ditch Access and Use Act,S,https://api.congress.gov/v3/bill/114/s/2524?format=json
164520,G000562,114,2016-05-25,2016-05-25,"Read twice and referred to the Committee on Commerce, Science, and Transportation.",2987,Transportation and Public Works,SCREEN FAST Act,S,https://api.congress.gov/v3/bill/114/s/2987?format=json
164525,G000562,114,2015-04-22,2015-05-06,Committee on Environment and Public Works. Hearings held.,1036,Environmental Protection,Sage-Grouse Protection and Conservation Act,S,https://api.congress.gov/v3/bill/114/s/1036?format=json
164532,G000562,114,2015-03-25,2015-04-30,Committee on Energy and Natural Resources. Hearings held.,858,Energy,Energy Savings Through Public-Private Partnerships Act of 2015,S,https://api.congress.gov/v3/bill/114/s/858?format=json
164542,G000562,114,2015-09-28,2015-09-28,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S6980; text as passed Senate: CR S6977)",271,Public Lands and Natural Resources,"A resolution recognizing the 100th anniversary of Dinosaur National Monument and designating October 4, 2015, as ""Dinosaur National Monument Day"".",SRES,https://api.congress.gov/v3/bill/114/sres/271?format=json
164547,G000562,114,2015-08-05,2015-12-16,Placed on Senate Legislative Calendar under General Orders. Calendar No. 333.,1941,Public Lands and Natural Resources,"Crags, Colorado Land Exchange Act of 2015",S,https://api.congress.gov/v3/bill/114/s/1941?format=json
164548,G000562,114,2015-08-05,2015-12-16,Placed on Senate Legislative Calendar under General Orders. Calendar No. 334.,1942,Public Lands and Natural Resources,Elkhorn Ranch and White River National Forest Conveyance Act of 2015,S,https://api.congress.gov/v3/bill/114/s/1942?format=json
164559,G000562,114,2015-07-09,2015-07-09,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S4984; text as passed Senate: CR S4962-4963)",221,Public Lands and Natural Resources,A resolution recognizing the 100th anniversary of Rocky Mountain National Park.,SRES,https://api.congress.gov/v3/bill/114/sres/221?format=json
164582,G000562,114,2015-05-11,2015-05-19,Committee on Energy and Natural Resources. Hearings held.,1270,Energy,RIVER Act,S,https://api.congress.gov/v3/bill/114/s/1270?format=json
164584,G000562,114,2015-03-03,2015-03-03,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,634,Emergency Management,Disaster Assistance Fairness and Accountability Act of 2015,S,https://api.congress.gov/v3/bill/114/s/634?format=json
164592,G000562,114,2015-04-16,2015-04-16,Read twice and referred to the Committee on Energy and Natural Resources.,972,Public Lands and Natural Resources,Browns Canyon National Monument Clarification Act,S,https://api.congress.gov/v3/bill/114/s/972?format=json
164594,W000824,116,2019-02-07,2019-02-26,"Referred to the Subcommittee on National Parks, Forests, and Public Lands.",1061,Public Lands and Natural Resources,Fort Scott National Historic Site Boundary Modification Act,HR,https://api.congress.gov/v3/bill/116/hr/1061?format=json
